X_cm-1,subtracted_Y,subtracted_E,loaded_raw_Y,loaded_raw_E,empty_smoothed_Y,empty_smoothed_E
5.864520000000000266e+01,3.481298999999999921e-01,4.282792654466942121e-03,4.207659999999999734e-01,4.110280000000000010e-03,7.263609999999999511e-02,1.203291836071366432e-03
5.893840000000000146e+01,3.470453199999999905e-01,4.277257032247652919e-03,4.204660000000000064e-01,4.103250000000000126e-03,7.342067999999998817e-02,1.207587329103779585e-03
5.923310000000000031e+01,3.429176800000000025e-01,4.245653455784162422e-03,4.158229999999999982e-01,4.072219999999999659e-03,7.290531999999999568e-02,1.201081819948999216e-03
5.952929999999999922e+01,3.487433999999999812e-01,4.276130190114421116e-03,4.232159999999999811e-01,4.100819999999999813e-03,7.447259999999999991e-02,1.211843525546099469e-03
5.982690000000000197e+01,3.459749800000000430e-01,4.247083371721351204e-03,4.190980000000000261e-01,4.074490000000000056e-03,7.312302000000001079e-02,1.198435816492481130e-03
6.012599999999999767e+01,3.465116400000000096e-01,4.236131610539030541e-03,4.187620000000000231e-01,4.065700000000000217e-03,7.225035999999999958e-02,1.189493392923222622e-03
6.042669999999999675e+01,3.410809399999999991e-01,4.205811457788853104e-03,4.134090000000000265e-01,4.034430000000000308e-03,7.232805999999999957e-02,1.188370562395417137e-03
6.072879999999999967e+01,3.452811399999999864e-01,4.220915712374271114e-03,4.179220000000000157e-01,4.049989999999999840e-03,7.264086000000000154e-02,1.188995563855475531e-03
6.103240000000000265e+01,3.532378800000000041e-01,4.246688072674516777e-03,4.251519999999999744e-01,4.079130000000000256e-03,7.191411999999999805e-02,1.181125746775507418e-03
6.133760000000000190e+01,3.462401199999999846e-01,4.214813286154916148e-03,4.193629999999999858e-01,4.043500000000000219e-03,7.312288000000000121e-02,1.189436331691612640e-03
6.164430000000000121e+01,3.388849999999999918e-01,4.184632001442421464e-03,4.135179999999999967e-01,4.008900000000000137e-03,7.463299999999999101e-02,1.199944072653388394e-03
6.195250000000000057e+01,3.437434600000000007e-01,4.203221691973907902e-03,4.188330000000000108e-01,4.027769999999999961e-03,7.508953999999998241e-02,1.201724352328769393e-03
6.226230000000000331e+01,3.405754599999999410e-01,4.183508229415594006e-03,4.158879999999999799e-01,4.007189999999999884e-03,7.531254000000001114e-02,1.201735998249199447e-03
6.257359999999999900e+01,3.376054800000000133e-01,4.167999959954414926e-03,4.135170000000000234e-01,3.990109999999999837e-03,7.591151999999999622e-02,1.204676659556414052e-03
6.288649999999999807e+01,3.394600599999999524e-01,4.165469659080473994e-03,4.147299999999999875e-01,3.989740000000000300e-03,7.526994000000000740e-02,1.197126648738553508e-03
6.320089999999999719e+01,3.363723400000000474e-01,4.148180724458856196e-03,4.120260000000000034e-01,3.971350000000000227e-03,7.565365999999998370e-02,1.198241419861623613e-03
6.351689999999999969e+01,3.440815799999999980e-01,4.173302462344180563e-03,4.193589999999999818e-01,3.999039999999999713e-03,7.527741999999999767e-02,1.193370236183222523e-03
6.383449999999999847e+01,3.377634200000000364e-01,4.143861434322822050e-03,4.139010000000000189e-01,3.966889999999999826e-03,7.613757999999999637e-02,1.198069828836366250e-03
6.415370000000000061e+01,3.349919599999999775e-01,4.128939883745947823e-03,4.116360000000000019e-01,3.950699999999999698e-03,7.664403999999999662e-02,1.200047529720385704e-03
6.447440000000000282e+01,3.337929199999999930e-01,4.129529268748679399e-03,4.120869999999999811e-01,3.947830000000000263e-03,7.829408000000000201e-02,1.211466166490835243e-03
6.479680000000000462e+01,3.362853999999999566e-01,4.140029718046961231e-03,4.155209999999999737e-01,3.957180000000000246e-03,7.923560000000000325e-02,1.216787785076757066e-03
6.512080000000000268e+01,3.282618999999999954e-01,4.105441296417718967e-03,4.087720000000000242e-01,3.918360000000000072e-03,8.051010000000000111e-02,1.225195147203905635e-03
6.544639999999999702e+01,3.355943200000000015e-01,4.139903074679888474e-03,4.168740000000000223e-01,3.953189999999999656e-03,8.127968000000000692e-02,1.229262499079834380e-03
6.577360000000000184e+01,3.345290400000000552e-01,4.143732708742686732e-03,4.180170000000000274e-01,3.952490000000000343e-03,8.348795999999999995e-02,1.244324540224133000e-03
6.610250000000000625e+01,3.316525200000000062e-01,4.133610736572083076e-03,4.162560000000000149e-01,3.939670000000000151e-03,8.460347999999999480e-02,1.251294534713549931e-03
6.643300000000000693e+01,3.343061600000000189e-01,4.146640403389713174e-03,4.198720000000000230e-01,3.951589999999999617e-03,8.556584000000000412e-02,1.256806710247840644e-03
6.676519999999999300e+01,3.248851000000000377e-01,4.112137163637905393e-03,4.123450000000000171e-01,3.911429999999999595e-03,8.745990000000000708e-02,1.269010404871449404e-03
